ram,nm,nt,rf,lt,nn,t,wl,dbs,[OVERALL] RunTime(ms),[OVERALL] Throughput(ops/sec),[TOTAL_GCS_PS_Scavenge] Count,[TOTAL_GC_TIME_PS_Scavenge] Time(ms),[TOTAL_GC_TIME_%_PS_Scavenge] Time(%),[TOTAL_GCS_PS_MarkSweep] Count,[TOTAL_GC_TIME_PS_MarkSweep] Time(ms),[TOTAL_GC_TIME_%_PS_MarkSweep] Time(%),[TOTAL_GCs] Count,[TOTAL_GC_TIME] Time(ms),[TOTAL_GC_TIME_%] Time(%),[READ] Operations,[READ] AverageLatency(us),[READ] MinLatency(us),[READ] MaxLatency(us),[READ] 95thPercentileLatency(us),[READ] 99thPercentileLatency(us),[READ] Return=OK,[CLEANUP] Operations,[CLEANUP] AverageLatency(us),[CLEANUP] MinLatency(us),[CLEANUP] MaxLatency(us),[CLEANUP] 95thPercentileLatency(us),[CLEANUP] 99thPercentileLatency(us),[UPDATE] Operations,[UPDATE] AverageLatency(us),[UPDATE] MinLatency(us),[UPDATE] MaxLatency(us),[UPDATE] 95thPercentileLatency(us),[UPDATE] 99thPercentileLatency(us),[UPDATE] Return=OK,[INSERT] Operations,[INSERT] AverageLatency(us),[INSERT] MinLatency(us),[INSERT] MaxLatency(us),[INSERT] 95thPercentileLatency(us),[INSERT] 99thPercentileLatency(us),[INSERT] Return=OK,[SCAN] Operations,[SCAN] AverageLatency(us),[SCAN] MinLatency(us),[SCAN] MaxLatency(us),[SCAN] 95thPercentileLatency(us),[SCAN] 99thPercentileLatency(us),[SCAN] Return=OK,[SCAN-FAILED] Operations,[SCAN-FAILED] AverageLatency(us),[SCAN-FAILED] MinLatency(us),[SCAN-FAILED] MaxLatency(us),[SCAN-FAILED] 95thPercentileLatency(us),[SCAN-FAILED] 99thPercentileLatency(us),[SCAN] Return=ERROR,[READ] Return=ERROR,[READ-FAILED] Operations,[READ-FAILED] AverageLatency(us),[READ-FAILED] MinLatency(us),[READ-FAILED] MaxLatency(us),[READ-FAILED] 95thPercentileLatency(us),[READ-FAILED] 99thPercentileLatency(us),[UPDATE-FAILED] Operations,[UPDATE-FAILED] AverageLatency(us),[UPDATE-FAILED] MinLatency(us),[UPDATE-FAILED] MaxLatency(us),[UPDATE-FAILED] 95thPercentileLatency(us),[UPDATE-FAILED] 99thPercentileLatency(us),[UPDATE] Return=ERROR,[INSERT] Return=ERROR,[INSERT-FAILED] Operations,[INSERT-FAILED] AverageLatency(us),[INSERT-FAILED] MinLatency(us),[INSERT-FAILED] MaxLatency(us),[INSERT-FAILED] 95thPercentileLatency(us),[INSERT-FAILED] 99thPercentileLatency(us)
1GB,wlan,rp,1,1,5,30,c,1000, 180069.0, 55.534267419711334, 2.0, 15.0, 0.008330140112956701, 0.0, 0.0, 0.0, 2.0, 15.0, 0.008330140112956701, 10000.0, 17675.31, 6632.0, 657919.0, 26287.0, 33983.0, 10000, 1.0, 2212864.0, 2211840.0, 2213887.0, 2213887.0, 2213887.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,5,25,a,1000, 182363.0, 54.83568487028619, 1.0, 8.0, 0.004386854789622895, 0.0, 0.0, 0.0, 1.0, 8.0, 0.004386854789622895, 5035.0, 18547.272293942402, 6776.0, 653823.0, 27279.0, 34367.0, 5035, 1.0, 2214912.0, 2213888.0, 2215935.0, 2215935.0, 2215935.0, 4965.0, 17267.88358509567, 6280.0, 704511.0, 26031.0, 32831.0, 4965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,5,17,a,1000, 177330.0, 56.39203744431286, 1.0, 9.0, 0.005075283369988157, 0.0, 0.0, 0.0, 1.0, 9.0, 0.005075283369988157, 5091.0, 18104.920054999016, 6912.0, 509951.0, 26671.0, 33311.0, 5091, 1.0, 2212864.0, 2211840.0, 2213887.0, 2213887.0, 2213887.0, 4909.0, 16681.155021389284, 6004.0, 626687.0, 24703.0, 31183.0, 4909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,5,26,e,1000, 1429594.0, 6.994992984022037, 18.0, 66.0, 0.004616695369454545, 0.0, 0.0, 0.0, 18.0, 66.0, 0.004616695369454545,,,,,,,, 1.0, 2216960.0, 2215936.0, 2217983.0, 2217983.0, 2217983.0,,,,,,,, 493.0, 37184.292089249495, 13304.0, 447487.0, 46239.0, 396543.0, 493, 9506.0, 147017.07048180097, 17216.0, 5988351.0, 506623.0, 685055.0, 9506, 1.0, 1.0317824E7, 1.0313728E7, 1.0321919E7, 1.0321919E7, 1.0321919E7, 1,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,5,30,a,1000, 173990.0, 57.474567503879534, 1.0, 8.0, 0.004597965400310363, 0.0, 0.0, 0.0, 1.0, 8.0, 0.004597965400310363, 4913.0, 17791.633625076327, 6380.0, 482303.0, 26479.0, 36607.0, 4913, 1.0, 2210816.0, 2209792.0, 2211839.0, 2211839.0, 2211839.0, 5087.0, 16357.725181836053, 5980.0, 419327.0, 24239.0, 31167.0, 5087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,5,7,e,1000, 1501231.0, 6.661200041832336, 18.0, 96.0, 0.006394752040159044, 0.0, 0.0, 0.0, 18.0, 96.0, 0.006394752040159044,,,,,,,, 1.0, 2210816.0, 2209792.0, 2211839.0, 2211839.0, 2211839.0,,,,,,,, 474.0, 37883.0970464135, 15248.0, 814079.0, 44607.0, 347903.0, 474, 9526.0, 155356.5727482679, 17200.0, 4448255.0, 526335.0, 747519.0, 9526,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,5,9,e,1000, 1587413.0, 6.299557834035629, 18.0, 74.0, 0.004661672797186365, 0.0, 0.0, 0.0, 18.0, 74.0, 0.004661672797186365,,,,,,,, 1.0, 2210816.0, 2209792.0, 2211839.0, 2211839.0, 2211839.0,,,,,,,, 537.0, 38092.74487895717, 14368.0, 685567.0, 46975.0, 413951.0, 537, 9460.0, 162077.05031712473, 16896.0, 3620863.0, 531967.0, 808447.0, 9460, 3.0, 1.0121216E7, 1.0027008E7, 1.0305535E7, 1.0305535E7, 1.0305535E7, 3,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,5,20,a,1000, 179259.0, 55.78520464802325, 1.0, 18.0, 0.010041336836644186, 0.0, 0.0, 0.0, 1.0, 18.0, 0.010041336836644186, 5012.0, 18367.497605746208, 7128.0, 624639.0, 26943.0, 34271.0, 5012, 1.0, 2212864.0, 2211840.0, 2213887.0, 2213887.0, 2213887.0, 4988.0, 16837.76343223737, 6228.0, 643071.0, 24591.0, 30783.0, 4988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,5,25,c,1000, 181072.0, 55.226650172307146, 2.0, 15.0, 0.008283997525846073, 0.0, 0.0, 0.0, 2.0, 15.0, 0.008283997525846073, 10000.0, 17778.158, 6832.0, 635903.0, 26335.0, 32383.0, 10000, 1.0, 2210816.0, 2209792.0, 2211839.0, 2211839.0, 2211839.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,5,4,c,1000, 193189.0, 51.76278152482802, 2.0, 22.0, 0.011387811935462164, 0.0, 0.0, 0.0, 2.0, 22.0, 0.011387811935462164, 10000.0, 18986.1358, 6700.0, 517119.0, 28063.0, 34783.0, 10000, 1.0, 2229248.0, 2228224.0, 2230271.0, 2230271.0, 2230271.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,5,14,e,1000, 1537597.0, 6.503654728774835, 18.0, 92.0, 0.005983362350472848, 0.0, 0.0, 0.0, 18.0, 92.0, 0.005983362350472848,,,,,,,, 1.0, 2210816.0, 2209792.0, 2211839.0, 2211839.0, 2211839.0,,,,,,,, 496.0, 38910.22580645161, 12312.0, 516095.0, 47999.0, 431359.0, 496, 9504.0, 159402.2382154882, 16944.0, 6209535.0, 529919.0, 793599.0, 9504,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,5,20,c,1000, 184897.0, 54.08416577878494, 2.0, 16.0, 0.00865346652460559, 0.0, 0.0, 0.0, 2.0, 16.0, 0.00865346652460559, 10000.0, 18163.5666, 6880.0, 672255.0, 26799.0, 33599.0, 10000, 1.0, 2214912.0, 2213888.0, 2215935.0, 2215935.0, 2215935.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,5,10,c,1000, 186215.0, 53.70136669978251, 2.0, 17.0, 0.009129232338963027, 0.0, 0.0, 0.0, 2.0, 17.0, 0.009129232338963027, 10000.0, 18291.4852, 6436.0, 628735.0, 26687.0, 34399.0, 10000, 1.0, 2214912.0, 2213888.0, 2215935.0, 2215935.0, 2215935.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,5,11,e,1000, 1607138.0, 6.2222410272173265, 18.0, 84.0, 0.0052266824628625546, 0.0, 0.0, 0.0, 18.0, 84.0, 0.0052266824628625546,,,,,,,, 1.0, 2212864.0, 2211840.0, 2213887.0, 2213887.0, 2213887.0,,,,,,,, 482.0, 36062.38174273859, 13136.0, 440063.0, 48895.0, 168447.0, 482, 9518.0, 166670.00630384535, 19200.0, 6754303.0, 549887.0, 824319.0, 9518,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,5,23,e,1000, 1492075.0, 6.702075968031098, 18.0, 87.0, 0.005830806092187055, 0.0, 0.0, 0.0, 18.0, 87.0, 0.005830806092187055,,,,,,,, 1.0, 2216960.0, 2215936.0, 2217983.0, 2217983.0, 2217983.0,,,,,,,, 541.0, 34596.52495378928, 14304.0, 750591.0, 45407.0, 85375.0, 541, 9459.0, 155400.50956760757, 16296.0, 1.0747903E7, 502271.0, 698367.0, 9459,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,5,8,c,1000, 191368.0, 52.25534049579867, 2.0, 15.0, 0.007838301074369801, 0.0, 0.0, 0.0, 2.0, 15.0, 0.007838301074369801, 10000.0, 18805.5176, 6992.0, 849407.0, 27439.0, 35167.0, 10000, 1.0, 2210816.0, 2209792.0, 2211839.0, 2211839.0, 2211839.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,5,1,a,1000, 199445.0, 50.13913610268495, 1.0, 9.0, 0.004512522249241646, 0.0, 0.0, 0.0, 1.0, 9.0, 0.004512522249241646, 4949.0, 22999.458880581937, 7132.0, 534015.0, 39039.0, 49407.0, 4949, 1.0, 2210816.0, 2209792.0, 2211839.0, 2211839.0, 2211839.0, 5051.0, 16249.574737675708, 6132.0, 414207.0, 23871.0, 28863.0, 5051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,5,12,c,1000, 242376.0, 41.25821038386639, 2.0, 14.0, 0.005776149453741294, 0.0, 0.0, 0.0, 2.0, 14.0, 0.005776149453741294, 10000.0, 23909.0672, 6800.0, 3215359.0, 29695.0, 64095.0, 10000, 1.0, 2214912.0, 2213888.0, 2215935.0, 2215935.0, 2215935.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,5,8,a,1000, 186592.0, 53.59286571771566, 1.0, 10.0, 0.005359286571771566, 0.0, 0.0, 0.0, 1.0, 10.0, 0.005359286571771566, 4977.0, 19252.021297970667, 7140.0, 419327.0, 28847.0, 38463.0, 4977, 1.0, 2212864.0, 2211840.0, 2213887.0, 2213887.0, 2213887.0, 5023.0, 17433.13517818037, 6168.0, 679935.0, 25599.0, 35039.0, 5023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,5,9,c,1000, 190848.0, 52.39771965124078, 2.0, 14.0, 0.007335680751173709, 0.0, 0.0, 0.0, 2.0, 14.0, 0.007335680751173709, 10000.0, 18762.89, 7012.0, 540159.0, 27631.0, 35327.0, 10000, 1.0, 2212864.0, 2211840.0, 2213887.0, 2213887.0, 2213887.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,5,27,e,1000, 1375745.0, 7.268788910735638, 18.0, 91.0, 0.00661459790876943, 0.0, 0.0, 0.0, 18.0, 91.0, 0.00661459790876943,,,,,,,, 1.0, 2210816.0, 2209792.0, 2211839.0, 2211839.0, 2211839.0,,,,,,,, 514.0, 34846.75486381323, 13912.0, 429823.0, 43903.0, 375039.0, 514, 9486.0, 142791.28821421042, 17184.0, 2555903.0, 489727.0, 645119.0, 9486,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,5,28,c,1000, 186285.0, 53.68118742786591, 2.0, 17.0, 0.009125801862737204, 0.0, 0.0, 0.0, 2.0, 17.0, 0.009125801862737204, 10000.0, 18295.7422, 6516.0, 633343.0, 26959.0, 35359.0, 10000, 1.0, 2212864.0, 2211840.0, 2213887.0, 2213887.0, 2213887.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,5,14,c,1000, 185651.0, 53.8645092135243, 2.0, 15.0, 0.008079676382028646, 0.0, 0.0, 0.0, 2.0, 15.0, 0.008079676382028646, 10000.0, 18240.189, 6428.0, 502015.0, 27151.0, 33887.0, 10000, 1.0, 2214912.0, 2213888.0, 2215935.0, 2215935.0, 2215935.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,5,26,a,1000, 181345.0, 55.14351098734456, 1.0, 7.0, 0.0038600457691141195, 0.0, 0.0, 0.0, 1.0, 7.0, 0.0038600457691141195, 5029.0, 18512.43428116922, 7048.0, 691199.0, 27791.0, 35839.0, 5029, 1.0, 2214912.0, 2213888.0, 2215935.0, 2215935.0, 2215935.0, 4971.0, 17089.674109837055, 6328.0, 1163263.0, 24703.0, 31679.0, 4971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,5,11,c,1000, 183611.0, 54.46296790497301, 2.0, 15.0, 0.008169445185745952, 0.0, 0.0, 0.0, 2.0, 15.0, 0.008169445185745952, 10000.0, 18035.2674, 6592.0, 630783.0, 26687.0, 33535.0, 10000, 1.0, 2214912.0, 2213888.0, 2215935.0, 2215935.0, 2215935.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,5,12,a,1000, 266671.0, 37.499390634902184, 1.0, 9.0, 0.003374945157141196, 0.0, 0.0, 0.0, 1.0, 9.0, 0.003374945157141196, 5033.0, 27493.077289886747, 7400.0, 1342463.0, 36447.0, 412415.0, 5033, 1.0, 2210816.0, 2209792.0, 2211839.0, 2211839.0, 2211839.0, 4967.0, 25160.33581638816, 6524.0, 8183807.0, 29775.0, 115647.0, 4967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,5,4,a,1000, 185869.0, 53.80133319703662, 1.0, 20.0, 0.010760266639407325, 0.0, 0.0, 0.0, 1.0, 20.0, 0.010760266639407325, 5019.0, 19664.694560669457, 7116.0, 424447.0, 28623.0, 36799.0, 5019, 1.0, 2221056.0, 2220032.0, 2222079.0, 2222079.0, 2222079.0, 4981.0, 16823.45272033728, 6288.0, 864255.0, 25071.0, 30575.0, 4981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,5,15,c,1000, 184902.0, 54.08270326984024, 2.0, 15.0, 0.008112405490476036, 0.0, 0.0, 0.0, 2.0, 15.0, 0.008112405490476036, 10000.0, 18160.632, 6728.0, 625663.0, 27247.0, 34559.0, 10000, 1.0, 2214912.0, 2213888.0, 2215935.0, 2215935.0, 2215935.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,5,15,a,1000, 179995.0, 55.55709880830023, 1.0, 8.0, 0.004444567904664018, 0.0, 0.0, 0.0, 1.0, 8.0, 0.004444567904664018, 5027.0, 18402.604336582455, 6908.0, 627199.0, 27343.0, 33215.0, 5027, 1.0, 2216960.0, 2215936.0, 2217983.0, 2217983.0, 2217983.0, 4973.0, 16925.767946913333, 6248.0, 627711.0, 25279.0, 31567.0, 4973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,5,3,e,1000, 1481367.0, 6.750521646560238, 18.0, 92.0, 0.00621047991483542, 0.0, 0.0, 0.0, 18.0, 92.0, 0.00621047991483542,,,,,,,, 1.0, 2229248.0, 2228224.0, 2230271.0, 2230271.0, 2230271.0,,,,,,,, 511.0, 40362.011741682974, 12304.0, 659455.0, 45535.0, 429311.0, 511, 9489.0, 153584.39287596164, 17184.0, 8314879.0, 505343.0, 762367.0, 9489,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,5,15,e,1000, 1577662.0, 6.338493289437155, 18.0, 78.0, 0.004944024765760981, 0.0, 0.0, 0.0, 18.0, 78.0, 0.004944024765760981,,,,,,,, 1.0, 2210816.0, 2209792.0, 2211839.0, 2211839.0, 2211839.0,,,,,,,, 536.0, 38481.5, 12784.0, 641535.0, 47711.0, 418303.0, 536, 9463.0, 163120.72196977702, 16688.0, 5124095.0, 536063.0, 906751.0, 9463, 1.0, 1.0047488E7, 1.0043392E7, 1.0051583E7, 1.0051583E7, 1.0051583E7, 1,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,5,10,e,1000, 1562685.0, 6.399242329708162, 18.0, 86.0, 0.00550334840354902, 0.0, 0.0, 0.0, 18.0, 86.0, 0.00550334840354902,,,,,,,, 1.0, 2214912.0, 2213888.0, 2215935.0, 2215935.0, 2215935.0,,,,,,,, 505.0, 39105.10099009901, 14624.0, 641023.0, 49567.0, 383231.0, 505, 9492.0, 158994.66287399916, 13384.0, 7467007.0, 538111.0, 785919.0, 9492, 3.0, 1.0126677333333334E7, 1.0018816E7, 1.0338303E7, 1.0338303E7, 1.0338303E7, 3,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,5,23,a,1000, 193735.0, 51.616899372854675, 1.0, 9.0, 0.00464552094355692, 0.0, 0.0, 0.0, 1.0, 9.0, 0.00464552094355692, 4953.0, 19818.069452856853, 7468.0, 638463.0, 29711.0, 37887.0, 4953, 1.0, 2214912.0, 2213888.0, 2215935.0, 2215935.0, 2215935.0, 5047.0, 18282.942341985337, 6436.0, 635903.0, 27583.0, 36383.0, 5047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,5,1,e,1000, 1387966.0, 7.2047874371562415, 18.0, 79.0, 0.00569178207535343, 0.0, 0.0, 0.0, 18.0, 79.0, 0.00569178207535343,,,,,,,, 1.0, 2225152.0, 2224128.0, 2226175.0, 2226175.0, 2226175.0,,,,,,,, 548.0, 35917.24817518248, 12896.0, 710655.0, 41407.0, 423423.0, 548, 9452.0, 144393.840880237, 15864.0, 5492735.0, 416511.0, 686591.0, 9452,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,5,28,a,1000, 183856.0, 54.39039248107214, 1.0, 8.0, 0.004351231398485771, 0.0, 0.0, 0.0, 1.0, 8.0, 0.004351231398485771, 4993.0, 18651.15722010815, 6820.0, 415487.0, 27423.0, 34815.0, 4993, 1.0, 2212864.0, 2211840.0, 2213887.0, 2213887.0, 2213887.0, 5007.0, 17460.105851807468, 6616.0, 549375.0, 25423.0, 34367.0, 5007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,5,20,e,1000, 1477938.0, 6.766183696474412, 18.0, 73.0, 0.004939314098426321, 0.0, 0.0, 0.0, 18.0, 73.0, 0.004939314098426321,,,,,,,, 1.0, 2221056.0, 2220032.0, 2222079.0, 2222079.0, 2222079.0,,,,,,,, 505.0, 36900.97425742574, 12032.0, 450559.0, 45951.0, 420095.0, 505, 9495.0, 153328.66603475512, 14664.0, 5218303.0, 519167.0, 741375.0, 9495,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,5,19,c,1000, 182909.0, 54.671995363814794, 2.0, 14.0, 0.007654079350934071, 0.0, 0.0, 0.0, 2.0, 14.0, 0.007654079350934071, 10000.0, 17967.0122, 6920.0, 655359.0, 26655.0, 32383.0, 10000, 1.0, 2223104.0, 2222080.0, 2224127.0, 2224127.0, 2224127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,5,25,e,1000, 1423136.0, 7.0267353225552585, 18.0, 72.0, 0.005059249432239786, 0.0, 0.0, 0.0, 18.0, 72.0, 0.005059249432239786,,,,,,,, 1.0, 2223104.0, 2222080.0, 2224127.0, 2224127.0, 2224127.0,,,,,,,, 483.0, 33570.525879917186, 14024.0, 452863.0, 41663.0, 60767.0, 483, 9517.0, 147472.5791741095, 14720.0, 5435391.0, 494847.0, 703487.0, 9517,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,5,24,a,1000, 284925.0, 35.09695533912433, 2.0, 29.0, 0.010178117048346055, 0.0, 0.0, 0.0, 2.0, 29.0, 0.010178117048346055, 4998.0, 30176.589835934374, 6496.0, 1525759.0, 38047.0, 497151.0, 4998, 1.0, 2219008.0, 2217984.0, 2220031.0, 2220031.0, 2220031.0, 5002.0, 26129.59056377449, 5700.0, 1239039.0, 35775.0, 391679.0, 5002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,5,5,c,1000, 186950.0, 53.490238031559244, 2.0, 15.0, 0.008023535704733886, 0.0, 0.0, 0.0, 2.0, 15.0, 0.008023535704733886, 10000.0, 18360.5088, 6740.0, 466175.0, 27311.0, 33695.0, 10000, 1.0, 2212864.0, 2211840.0, 2213887.0, 2213887.0, 2213887.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,5,13,e,1000, 1571338.0, 6.364003161636771, 18.0, 75.0, 0.004773002371227578, 0.0, 0.0, 0.0, 18.0, 75.0, 0.004773002371227578,,,,,,,, 1.0, 2214912.0, 2213888.0, 2215935.0, 2215935.0, 2215935.0,,,,,,,, 489.0, 38696.1063394683, 14336.0, 796159.0, 46911.0, 281599.0, 489, 9511.0, 162871.78172642205, 15232.0, 3508223.0, 541183.0, 806399.0, 9511,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,5,13,c,1000, 187049.0, 53.46192708862384, 2.0, 14.0, 0.007484669792407337, 0.0, 0.0, 0.0, 2.0, 14.0, 0.007484669792407337, 10000.0, 18373.5112, 6864.0, 580095.0, 27343.0, 34303.0, 10000, 1.0, 2210816.0, 2209792.0, 2211839.0, 2211839.0, 2211839.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,5,21,a,1000, 178463.0, 56.03402385928736, 1.0, 8.0, 0.004482721908742989, 0.0, 0.0, 0.0, 1.0, 8.0, 0.004482721908742989, 4924.0, 18150.45816409423, 7324.0, 517119.0, 26719.0, 32607.0, 4924, 1.0, 2212864.0, 2211840.0, 2213887.0, 2213887.0, 2213887.0, 5076.0, 16905.92710795902, 6376.0, 680447.0, 24863.0, 30431.0, 5076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,5,29,c,1000, 181647.0, 55.051831299168164, 2.0, 15.0, 0.008257774694875224, 0.0, 0.0, 0.0, 2.0, 15.0, 0.008257774694875224, 10000.0, 17837.3572, 6704.0, 555007.0, 26527.0, 31887.0, 10000, 1.0, 2210816.0, 2209792.0, 2211839.0, 2211839.0, 2211839.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,5,17,e,1000, 1526662.0, 6.550238363174036, 18.0, 76.0, 0.004978181156012267, 0.0, 0.0, 0.0, 18.0, 76.0, 0.004978181156012267,,,,,,,, 1.0, 2212864.0, 2211840.0, 2213887.0, 2213887.0, 2213887.0,,,,,,,, 471.0, 38840.09341825902, 13656.0, 464127.0, 46783.0, 339711.0, 471, 9529.0, 157942.22604680448, 17424.0, 3930111.0, 534527.0, 775679.0, 9529,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,5,8,e,1000, 1799633.0, 5.556688502600252, 18.0, 86.0, 0.004778752112236217, 0.0, 0.0, 0.0, 18.0, 86.0, 0.004778752112236217,,,,,,,, 1.0, 2219008.0, 2217984.0, 2220031.0, 2220031.0, 2220031.0,,,,,,,, 490.0, 46959.44489795918, 15312.0, 717823.0, 55583.0, 443903.0, 490, 9510.0, 186463.85573080968, 15448.0, 5177343.0, 588287.0, 927743.0, 9510,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,5,24,c,1000, 234440.0, 42.65483705852244, 2.0, 14.0, 0.0059716771881931415, 0.0, 0.0, 0.0, 2.0, 14.0, 0.0059716771881931415, 9999.0, 22547.110511051105, 6324.0, 1451007.0, 29199.0, 60223.0, 9999, 1.0, 2214912.0, 2213888.0, 2215935.0, 2215935.0, 2215935.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1, 1.0, 5543936.0, 5541888.0, 5545983.0, 5545983.0, 5545983.0,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,5,27,a,1000, 184424.0, 54.222877716566174, 1.0, 8.0, 0.004337830217325294, 0.0, 0.0, 0.0, 1.0, 8.0, 0.004337830217325294, 4978.0, 18924.738449176377, 7228.0, 577535.0, 27695.0, 36095.0, 4978, 1.0, 2212864.0, 2211840.0, 2213887.0, 2213887.0, 2213887.0, 5022.0, 17318.11788132218, 6144.0, 631295.0, 26191.0, 34751.0, 5022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,5,27,c,1000, 181254.0, 55.171196221876485, 2.0, 15.0, 0.008275679433281473, 0.0, 0.0, 0.0, 2.0, 15.0, 0.008275679433281473, 10000.0, 17791.4136, 6664.0, 427519.0, 26335.0, 33343.0, 10000, 1.0, 2212864.0, 2211840.0, 2213887.0, 2213887.0, 2213887.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,5,9,a,1000, 179897.0, 55.587363880442695, 1.0, 9.0, 0.005002862749239843, 0.0, 0.0, 0.0, 1.0, 9.0, 0.005002862749239843, 4923.0, 18909.95449928905, 7040.0, 842239.0, 27407.0, 34079.0, 4923, 1.0, 2212864.0, 2211840.0, 2213887.0, 2213887.0, 2213887.0, 5077.0, 16445.859759700612, 6036.0, 619519.0, 24431.0, 29951.0, 5077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
